Arizona,,,,,New York,,,,,Colorado,,,,,California,,,,,New York - Laguardia,,,
T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb
287.0388889,0,29.9556446,32.77839272,,271.16,0,84.55792016,92,,270.15,0,51.21310083,92,,282.06,0,49.79125892,93,,278.16,0,69.5711735,73
285.9277778,0,30.78309299,35.24005055,,271.16,0,84.55827559,92,,270.15,0,51.21319529,92,,280.96,0,51.2013402,96,,278.16,0,69.57155575,73
284.8166667,0,31.64010337,39.49482042,,271.16,0,84.55862122,92,,270.15,0,51.2132871,92,,280.96,0,51.20117528,100,,277.56,0,70.66838636,70
283.7055556,0,32.52794936,40.80947479,,270.16,0,86.91372904,92,,269.15,0,52.65029633,100,,280.36,0,51.99180379,100,,277.56,0,70.66876698,67
282.5944444,0,33.44797195,43.95860446,,270.16,0,86.91407225,92,,269.15,0,52.65038745,84,,279.26,0,53.48242615,100,,277.56,0,70.6691425,70
282.0388889,0,33.92061539,45.63437719,,270.16,0,86.91441546,84,,269.15,0,52.650476,84,,278.76,0,54.17794417,100,,277.06,0,71.60012683,72
282.0388889,0,33.92086254,45.63437719,,270.16,0,86.9147587,84,,268.15,0,54.13898084,84,,279.86,0,52.66228373,100,,276.46,0,72.73796804,66
280.9277778,0,34.891811,49.20446645,,270.16,0,86.91509242,77,,269.15,0,52.65066326,84,,280.36,0,51.99117401,100,,275.96,0,73.70388356,65
280.3722222,0,35.39075122,51.10573676,,269.16,0,89.35404613,84,,272.15,0,48.48612175,66,,279.86,0,52.66195576,100,,275.96,0,73.70424403,59
281.4833333,0,34.40259005,43.6319057,,269.16,0,89.35437747,84,,272.15,0,48.48622874,66,,280.36,0,51.99084809,100,,275.96,0,73.70459867,54
285.3722222,0,31.20987394,26.1584365,,269.16,0,89.35471183,84,,274.15,0,45.94057582,51,,280.36,0,51.99068319,100,,275.36,0,74.88530295,51
285.2625491,0,31.29491568,28.3114703,,269.4330505,0.703750805,88.57697337,84,,276.6849179,1.327935798,42.86347544,45,,280.4888418,0.29673906,51.79580874,96,,275.4002631,0.112697094,74.79228446,48
291.3123076,5.56918766,27.03137047,24.32350581,,272.2411098,7.648867276,81.09156471,84,,279.1517641,12.891374,39.485837,47,,281.1421317,1.735048853,50.8277522,96,,275.7478121,1.126970944,73.98789425,44
302.1544405,16.36869667,21.0983468,21.36552608,,276.3258802,20.82384293,71.23541198,84,,288.5697475,30.90738154,30.45090295,52,,282.2697622,4.236538239,49.2093238,93,,276.5544613,3.471070508,72.16368024,44
309.653093,24.3100436,17.95695438,18.57549434,,278.5093699,31.56587649,66.21377554,65,,300.0207575,40.89537205,23.10697196,40,,283.4532341,6.609347294,47.59904951,93,,277.5169654,5.815170072,70.11094807,44
313.8227526,27.37437749,16.4724076,16.8838746,,281.7688434,38.04106175,60.38498046,65,,309.9666081,47.14788389,18.55371027,30,,285.0655718,9.107632085,45.56185405,96,,278.2562993,7.190074624,68.63004549,44
315.9375425,33.83052618,15.78115426,15.25157587,,282.2665992,41.05380759,59.37475068,65,,306.5512842,49.28987363,19.86568381,20,,285.4394302,10.72852813,45.03612898,96,,278.3111306,7.66340242,68.48265561,44
318.4543222,36.11707713,15.00729344,13.79455202,,282.0466727,38.87927674,59.89451959,59,,309.2876349,47.6188282,18.80478979,17,,285.2020822,10.0886387,45.34257326,89,,278.0436662,7.235153461,69.00537648,44
320.5647467,26.03362356,14.39648979,14.38483477,,279.5027206,31.20413689,64.59537401,54,,303.7836225,42.16435425,21.26005911,17,,285.2496709,7.918370684,45.43479401,86,,276.8998918,5.927867166,71.23906262,50
310.243027,24.99270584,17.74009716,14.50782849,,275.3420075,20.87204676,73.09404469,54,,298.4964282,33.28592158,24.14442298,17,,283.7109987,4.451085906,47.44589457,93,,276.0976782,3.876780048,72.99179406,50
304.8691757,20.79531493,19.88892131,13.91520734,,271.8716972,7.590082223,81.91987955,50,,286.8068045,17.94671864,32.37354522,56,,283.1928935,1.643477873,48.26749209,93,,275.3680123,1.532680484,74.69086942,53
300.1156436,6.683656682,22.08083924,14.38483477,,268.3912672,0.552990888,91.21052123,49,,279.3069104,3.79219335,39.88857282,64,,281.6657925,0.456521631,50.25225552,80,,274.3175664,0.180315351,76.97597515,46
295.5077235,0.024171836,24.51443636,16.45013531,,268.16,0,91.88758761,54,,275.2460022,0.221105229,44.60661181,62,,280.96,0,51.19758152,80,,273.16,0,79.42954627,35
292.0388889,0,26.57967756,22.88268458,,267.16,0,94.50525445,59,,272.15,0,48.49172936,71,,280.96,0,51.1974118,80,,272.56,0,80.72834515,31
290.9277778,0,27.28862734,25.56387755,,267.16,0,94.50558174,64,,271.15,0,49.83215289,71,,281.46,0,50.55002037,83,,271.46,0,83.18008714,36
287.0388889,0,29.96939085,34.14821655,,269.16,0,89.36229969,59,,272.15,0,48.49192583,66,,280.96,0,51.19707408,93,,270.96,0,84.32592433,36
286.4833333,0,30.37983207,35.40449356,,269.16,0,89.36263143,59,,272.15,0,48.4920257,66,,280.96,0,51.19690658,86,,270.36,0,85.72743735,42
287.0388889,0,29.96997124,32.77839272,,269.16,0,89.36296318,77,,272.15,0,48.49212282,66,,280.96,0,51.19673907,86,,269.86,0,86.91804721,48
288.15,0,29.1710514,26.95087386,,269.16,0,89.36329495,77,,271.15,0,49.83255714,65,,280.96,0,51.19657157,86,,269.26,0,88.37453202,51
285.3722222,0,31.2228898,35.07527027,,269.16,0,89.36362673,84,,272.15,0,48.49231638,66,,280.96,0,51.19640407,96,,268.76,0,89.61201186,50
283.7055556,0,32.54350132,40.80947479,,269.16,0,89.36396816,92,,271.15,0,49.83275601,65,,280.96,0,51.19623656,89,,268.16,0,91.12605157,50
282.0388889,0,33.93662536,43.79550399,,270.16,0,86.92540972,84,,272.15,0,48.4925126,60,,280.96,0,51.19606907,93,,267.56,0,92.67262842,51
290.3722222,0,27.65416059,20.626379,,270.16,0,86.92576341,77,,272.15,0,48.49260961,66,,280.96,0,51.19590417,93,,267.56,0,92.67289288,48
288.7055556,0,28.78306736,22.9346377,,271.16,0,84.57101656,71,,271.15,0,49.83305452,71,,280.36,0,51.98644663,86,,267.06,0,93.98720769,45
289.2611111,0,28.40068648,22.13450157,,270.86,0,85.26930421,76,,271.15,0,49.83315199,78,,280.36,0,51.98628139,89,,267.06,0,93.98747154,45
288.9350281,0,28.62483978,22.9346377,,270.6132875,0.59662748,85.76475202,80,,271.5370594,0.796594628,49.24469162,78,,280.567727,0.365217305,51.68165155,93,,267.1031748,0.135236513,93.85187877,48
292.6310941,7.6631266,26.21518511,23.92072287,,273.1867806,6.708706675,79.17943839,84,,274.4653733,7.927501807,44.98690829,71,,281.3461292,1.940216933,50.54477126,96,,269.0102282,5.520611602,88.17712952,62
300.8181988,25.08434123,21.74184595,24.94431466,,278.5997254,17.78938021,67.48416461,85,,275.1162048,11.4378,43.97041366,84,,283.0664507,4.672863869,48.19787128,96,,272.3593559,17.23346278,78.93559325,67
310.7576521,36.37924033,17.5551906,20.77207831,,282.3685618,21.81274613,60.95843084,85,,273.2929686,4.578904557,46.67050156,85,,286.7633375,11.33169948,43.55862029,96,,274.5197133,24.57933399,73.64629502,68
316.4681019,43.15967726,15.62017208,18.99438983,,281.4684826,17.09942307,62.79658768,78,,272.8968449,3.436931179,47.25825156,85,,288.4971043,13.24799904,41.65275276,96,,272.9232818,17.46509995,77.72045631,68
315.26276,46.28973893,16.00516114,15.12480494,,280.9865353,13.41925031,63.92252902,73,,273.2813951,3.747333297,46.74792378,78,,289.9806243,14.57370286,40.12434651,90,,271.3347476,10.17587005,82.09155094,71
316.958539,43.58208403,15.46855959,14.1395623,,280.2427721,11.27541318,65.35635235,73,,276.3438265,9.303412613,42.71538663,78,,291.2561195,14.39849042,38.93993779,90,,273.3281315,13.20220307,77.411297,68
317.1840546,39.26683093,15.3995125,13.2258985,,281.9444085,14.90853449,62.25568323,74,,283.9627598,20.96703172,34.55808503,56,,288.0953376,7.268320129,42.42275785,93,,272.8728781,9.565821566,78.82376066,65
313.2229095,32.28641177,16.68631275,12.37811251,,280.4886655,15.98801198,64.48395692,64,,286.5145945,25.44717744,32.25161549,56,,286.7532022,4.383447998,44.01349358,93,,272.9259452,7.208355582,79.01184172,68
309.6736642,21.68984585,17.9615871,11.86550624,,279.129473,7.2212909,67.66932687,64,,279.8883134,15.51919088,38.59833903,60,,286.1975755,2.351671508,44.74949922,93,,273.148561,3.702930003,78.98601625,62
301.3554273,7.085406742,21.49008436,12.26427376,,277.4887543,0.920188347,71.30678769,64,,271.6552482,3.46677765,48.87392642,77,,284.5879769,0.576635799,46.68605113,96,,272.1046747,0.157775932,81.71720871,60
295.4809087,0.024585918,24.54090288,15.12480494,,277.16,0,72.02699615,64,,268.2297365,0.176884183,54.01174509,92,,284.26,0,47.10874905,93,,272.06,0,81.83786124,62
290.9277778,0,27.30088637,22.58343286,,276.16,0,73.94601107,68,,267.15,0,55.69088521,100,,283.16,0,48.42194526,86,,272.06,0,81.83817984,66
289.8166667,0,28.0347186,25.25426814,,276.16,0,73.94643453,68,,267.15,0,55.6909684,92,,282.56,0,49.15796132,93,,272.56,0,80.73565033,66
288.7055556,0,28.79412954,29.43886603,,276.16,0,73.94686968,68,,267.15,0,55.69105656,84,,281.46,0,50.54509833,80,,272.06,0,81.8388135,68
287.0388889,0,29.98345184,32.77839272,,277.16,0,72.02867138,69,,269.15,0,52.66007073,77,,282.06,0,49.78208671,80,,272.06,0,81.83912759,76
286.4833333,0,30.39406699,35.40449356,,276.16,0,73.9477427,74,,268.15,0,54.14884506,77,,282.56,0,49.15744043,100,,272.06,0,81.83944165,79
285.9277778,0,30.81192068,32.45103298,,277.16,0,72.02952181,69,,269.15,0,52.66024139,65,,283.16,0,48.42108347,96,,272.06,0,81.83975048,83
284.8166667,0,31.66971737,32.12256895,,276.16,0,73.94860419,74,,267.15,0,55.69141961,77,,283.16,0,48.42090366,96,,271.46,0,83.18888512,87
284.2611111,0,32.11024961,33.32544146,,276.16,0,73.94902784,81,,270.15,0,51.223228,46,,283.16,0,48.42072386,93,,270.96,0,84.33485207,91
285.9277778,0,30.81268674,29.85980875,,276.16,0,73.94945151,87,,271.15,0,49.83552092,42,,283.16,0,48.42054406,93,,271.46,0,83.18949483,91
285.3722222,0,31.23794632,29.69729191,,276.16,0,73.94987522,81,,271.15,0,49.83561668,38,,283.16,0,48.42036701,96,,271.46,0,83.18980225,96
284.2611111,0,32.11103672,31.95792951,,276.16,0,73.95029896,81,,271.15,0,49.83570723,42,,282.56,0,49.15635418,93,,271.46,0,83.19011487,91
283.7055556,0,32.55944119,34.57892635,,276.16,0,73.95074933,74,,269.15,0,52.66080942,50,,282.56,0,49.15617713,93,,272.06,0,81.84157721,91
282.5692016,0,33.50167619,38.66719129,,278.3588114,0.57774013,69.75239616,64,,267.9201223,1.353998155,54.37544019,54,,282.6937651,0.29673906,48.96868407,93,,272.5896048,0.112697094,80.65953092,88
288.0171455,3.784733886,29.28057258,35.88537684,,280.8865366,6.823586015,64.7402836,55,,277.5694222,13.04453029,41.13044918,50,,283.5722997,2.420544103,47.74821291,93,,272.8120355,0.924116174,80.07046523,91
298.341409,14.43397705,22.9932899,34.91015476,,284.0788468,16.69426344,58.87602217,52,,288.7440644,31.18329787,30.31824914,47,,285.2908581,4.907636533,45.58387765,93,,273.2689797,2.41171782,78.89991361,91
307.4205409,26.42283773,18.84151899,25.0993324,,285.7027605,24.51439229,55.92438732,52,,298.0970032,41.21339459,24.10614155,32,,285.5092291,5.410572862,45.30525466,90,,273.9728959,3.809161791,77.24960873,96
313.8774414,31.41700394,16.46880443,21.80867221,,286.8600612,22.62112915,54.52384493,52,,301.2632327,47.24958724,22.30499221,25,,287.1650876,7.553706739,43.36892748,90,,275.451051,4.733277965,74.16057981,87
318.8589326,26.50624278,14.90011219,17.60635258,,283.7347582,9.637534045,60.01040145,52,,302.6080635,49.42064346,21.60412003,22,,289.6719764,11.08259223,40.61879601,86,,275.8028443,5.071369249,73.43523155,87
319.2398495,22.70697248,14.78899887,16.45013531,,283.9024618,10.8754871,59.65090804,52,,300.2606575,47.44228365,22.79325671,22,,289.7401072,9.816062768,40.62619658,80,,275.8445122,4.800896222,73.38630612,91
317.4949171,22.87773785,15.31087584,16.71310578,,285.5381037,11.93056456,57.19983774,52,,295.3051725,41.13452645,25.67136408,22,,289.3502348,7.17501948,41.16226372,78,,275.962841,3.921858886,73.25978682,92
317.6360536,18.49440302,15.26837011,15.12276439,,283.4109347,8.764507031,60.57747904,52,,294.064945,30.70916745,26.7888397,21,,289.5852116,5.601825837,41.02368853,78,,275.365868,2.546954334,74.58822715,92
309.6147247,14.5216572,17.99172691,14.99745642,,282.5458921,5.922986723,62.16988353,52,,286.6627139,15.57277168,32.60497339,26,,288.2305352,2.501095412,42.57317601,78,,275.2841811,1.01427385,74.93289971,92
300.834885,6.075806148,21.74931768,15.50575112,,279.5478586,0.763114916,67.62782581,55,,277.6411675,3.186194017,41.69350968,37,,286.6890715,0.508162894,44.32910895,80,,274.9144758,0.135236513,75.77941184,92
293.8111652,0.070445097,25.52033599,19.7994953,,280.16,0,66.65155068,52,,275.2380316,0.15477366,44.62791989,36,,285.36,0,45.83612575,86,,274.86,0,75.90615911,84
291.4833333,0,26.95517226,24.686868,,279.16,0,68.38904764,55,,274.25,0,45.83023381,37,,285.96,0,45.16278721,83,,274.86,0,75.90649867,88
290.3722222,0,27.67690557,27.58243219,,279.16,0,68.38951677,55,,272.25,0,48.36809053,55,,285.36,0,45.83573899,86,,274.26,0,77.13228879,92
288.7055556,0,28.80670466,31.94479915,,279.16,0,68.38995042,55,,274.35,0,45.70804837,38,,284.86,0,46.40636588,90,,274.26,0,77.1326325,92
287.0388889,0,29.99653601,35.56859735,,276.16,0,73.96059749,74,,274.35,0,45.70815716,48,,284.86,0,46.40617901,86,,274.86,0,75.90752529,88
286.4833333,0,30.40731659,38.40384535,,278.16,0,70.18615727,64,,275.35,0,44.50694275,44,,284.26,0,47.10306557,90,,275.96,0,73.72488054,82
285.3722222,0,31.25051699,36.54800077,,279.16,0,68.39128846,60,,274.45,0,45.58639753,50,,284.26,0,47.10287942,90,,277.06,0,71.62160771,63
284.8166667,0,31.68350235,36.38288818,,279.16,0,68.39174554,60,,274.45,0,45.58651316,48,,284.26,0,47.10269564,90,,277.56,0,70.69108045,58
284.8166667,0,31.68374418,33.49060561,,278.16,0,70.18755005,64,,277.55,0,42.00269017,37,,283.76,0,47.69368846,93,,277.06,0,71.62235696,66
283.7055556,0,32.57278964,37.57967403,,277.16,0,72.04395228,69,,277.55,0,42.00280183,36,,283.76,0,47.69350528,86,,277.06,0,71.62272843,72
283.15,0,33.02943234,40.64474591,,276.16,0,73.96342007,74,,275.55,0,44.27209771,41,,283.76,0,47.6933249,86,,277.06,0,71.62309393,72
283.7055556,0,32.57326151,36.05157441,,276.16,0,73.96384475,74,,278.65,0,40.81808748,29,,283.16,0,48.41516545,93,,276.46,0,72.76130218,72
283.15,0,33.02990198,40.64474591,,276.16,0,73.96427242,74,,277.55,0,42.00315517,32,,283.16,0,48.41498498,90,,276.46,0,72.7616698,72
282.2912744,0,33.75188993,45.63437719,,276.381137,0.596184348,73.46554801,68,,277.4533454,1.383837731,42.01825239,34,,283.3112655,0.348383554,48.20619603,86,,276.7640768,1.15753498,72.05101264,66
286.5692375,0.44352976,30.34551065,43.95860446,,278.719246,6.899717095,68.44202995,68,,284.963705,13.27689176,34.10610965,27,,283.8922568,1.564621184,47.42405996,93,,279.0490374,8.807061681,67.09066757,66
295.4221515,3.449873788,24.58825854,37.91052257,,283.3634772,18.02712744,59.82248779,64,,295.5607925,31.64638308,25.8566177,23,,285.4315291,4.85360117,45.42492007,93,,282.8622949,18.17453126,60.04873607,63
305.012342,8.242161066,19.84911302,29.11769587,,285.4279924,27.914868,56.03115108,59,,302.8646527,40.62881742,21.73282467,18,,287.5823453,7.651782861,42.92121981,93,,283.3237561,20.35562107,59.16993705,61
314.2139666,24.65087494,16.36302635,26.31965456,,284.9301455,35.82332009,56.0636757,44,,304.431698,45.65759472,20.87900423,21,,288.7049452,8.855396719,41.70012213,93,,283.4421156,23.24718908,58.74324119,58
318.7420738,43.32618602,14.94090599,21.20943303,,283.7215797,37.78909933,57.58301038,40,,303.8781711,47.96992141,21.065013,24,,289.8205763,10.27327332,40.51768684,86,,283.3969011,21.40164399,58.97148858,58
320.2195658,45.36208376,14.51266752,18.4939629,,285.9594966,36.46187703,54.62763833,40,,301.1667915,45.94992339,22.39310631,29,,289.8294231,10.29364852,40.50773444,83,,284.1028154,24.90666136,57.64991461,58
318.2296306,36.16211848,15.09477001,16.58153482,,285.448541,32.22680231,55.65320897,37,,295.6698593,40.8110848,25.47437847,44,,289.2690538,8.671684636,41.14944227,86,,287.637561,31.56594952,52.38720407,55
312.2375135,15.08077446,17.04248426,15.50575112,,281.6231305,22.51637204,62.06701134,36,,291.109548,31.18912457,28.67502135,42,,288.2018823,6.072281177,42.37829844,83,,283.4734217,20.11553396,58.97396033,53
305.6791008,2.077586773,19.56969341,15.50575112,,276.6665418,9.037639679,71.959668,39,,282.5863645,15.05407708,36.08757708,43,,286.7650247,3.002131784,44.08080539,67,,279.2096562,5.826023072,67.12647472,48
299.3368872,0.746997491,22.49862146,16.03350195,,272.571369,1.021225237,81.28373011,42,,276.6622904,2.975443377,42.79421715,45,,285.1634513,0.725592601,46.00526541,86,,277.7554942,0.612346465,70.27146176,46
293.820782,0.023343672,25.52487277,20.63476454,,272.16,0,82.33261495,39,,274.236402,0.198994706,45.83769626,47,,284.26,0,47.09915358,100,,275.96,0,73.73388693,51
292.0388889,0,26.61423202,23.84347625,,271.16,0,84.60866835,46,,274.15,0,45.95859446,47,,283.76,0,47.69010205,97,,275.36,0,74.91504622,48
291.4833333,0,26.96629363,23.6920912,,271.16,0,84.60901653,50,,276.15,0,43.57968153,37,,283.76,0,47.68992177,93,,274.26,0,77.14347935,58
289.8166667,0,28.05852138,27.42475675,,270.16,0,86.96552066,92,,276.15,0,43.57979557,37,,283.16,0,48.4117159,96,,273.16,0,79.45693587,49
287.5944444,0,29.6050097,34.31184626,,269.16,0,89.40589163,84,,277.15,0,42.44918938,27,,282.06,0,49.77191633,96,,272.56,0,80.75618514,47
286.4833333,0,30.41953681,36.87712868,,269.16,0,89.40623502,84,,277.15,0,42.44931047,32,,282.06,0,49.77173799,96,,272.06,0,81.85961752,36
285.3722222,0,31.26306021,41.30097683,,270.16,0,86.96653497,65,,279.15,0,40.29798812,25,,283.16,0,48.4111943,93,,270.96,0,84.35500623,32
283.7055556,0,32.58535045,46.11664489,,271.16,0,84.61067861,55,,277.15,0,42.44954163,38,,283.16,0,48.41101974,74,,270.36,0,85.75700012,32
283.15,0,33.04215423,47.85900995,,270.16,0,86.9672291,55,,275.15,0,44.74979767,48,,282.06,0,49.77120549,52,,269.86,0,86.94802299,34
282.5944444,0,33.50719082,49.67531099,,269.16,0,89.40763873,50,,279.15,0,40.2983122,36,,280.96,0,51.18071422,77,,269.86,0,86.94830706,29
282.5944444,0,33.50740441,47.70050549,,268.16,0,91.93548092,49,,276.15,0,43.5806217,45,,282.06,0,49.77086752,77,,269.26,0,88.40529653,28
280.9277778,0,34.95326727,53.39291252,,267.16,0,94.55451392,49,,275.15,0,44.75013542,48,,281.46,0,50.53336569,77,,268.76,0,89.6432095,35
282.0388889,0,33.98106329,38.66719129,,267.16,0,94.5548274,49,,273.15,0,47.21152092,55,,279.86,0,52.64136623,83,,268.76,0,89.64348773,39
282.1399189,0,33.89462915,45.47257831,,267.4203236,0.728649709,93.7490857,49,,280.506859,0.734440186,38.87414408,37,,278.9084951,0.305612968,53.92278844,83,,268.8048246,0.135236513,89.51169932,41
288.4619592,7.601309835,28.99082253,37.08048024,,270.2700522,7.720716984,85.60828477,45,,279.5631635,7.02452283,39.44227852,49,,279.8003066,4.610703598,52.34863563,86,,269.6134788,1.149510363,87.37757013,41
300.1315458,24.72618262,22.10507242,31.13147893,,275.5708534,19.97963153,72.79835007,41,,286.5744775,12.97065243,32.80509375,41,,289.7224099,15.40571737,40.31221751,74,,270.1346291,2.975203292,85.86993555,37
312.0366853,36.44572042,17.11702408,21.51321954,,279.7882987,30.88553219,64.19625111,41,,291.5475627,14.19209065,29.07123641,26,,295.5264155,26.42345586,34.67449619,54,,270.1877773,4.64312029,85.50887591,48
315.2630773,43.69983199,16.02458105,15.38899555,,281.3977366,37.94148803,60.99295516,42,,291.6836555,11.25481794,29.09890405,23,,300.5720015,33.57120998,30.67561838,53,,269.5922995,5.2516846,86.8367841,83
318.9820609,46.69401231,14.87615298,14.49845179,,283.1034049,37.41033336,58.50786033,38,,292.5101851,6.611190831,28.72688422,17,,301.6544779,34.56417926,29.91776885,43,,268.9745158,5.161526924,88.34823293,86
319.3959226,45.25472728,14.75569366,14.7474992,,282.4404076,35.33362679,59.6615231,38,,290.4279016,7.837901897,30.12245282,25,,304.092544,32.93480691,28.43969577,43,,269.5449168,4.891053898,87.00310061,86
319.6946264,39.58202858,14.66968862,14.99745642,,282.0581817,28.76383307,60.82741876,35,,291.0400397,6.91047215,29.72745451,22,,301.204988,27.85802179,30.47981266,49,,269.8139303,4.012016561,86.48537523,90
316.4727371,31.97739152,15.64086813,14.75450753,,275.7816598,13.9436142,73.09212294,38,,292.4390197,5.27190288,28.82972121,15,,293.6822743,18.46179187,36.57246288,51,,269.4521342,2.839966779,87.52461105,95
310.0726917,21.86523294,17.83446145,14.75450753,,272.6039437,3.89286656,80.84413401,38,,289.3201055,2.500177226,31.16853585,22,,288.6422337,7.559400748,41.83495938,49,,270.2165381,1.307286295,85.91491528,91
301.0995257,7.203358558,21.63953827,14.99745642,,270.3781483,0.58812702,86.3697834,42,,282.483934,0.740785597,36.97304996,32,,284.2559669,1.142274789,47.01783125,52,,271.0091777,0.180315351,84.22118969,91
295.4694038,0.048343672,24.57824194,15.12480494,,270.16,0,86.97512995,42,,281.2172015,0.15477366,38.21239546,29,,282.06,0,49.76639379,56,,271.46,0,83.21406314,91
292.5944444,0,26.2792656,17.94352908,,270.16,0,86.97546648,42,,281.15,0,38.28696634,29,,281.46,0,50.52882356,58,,272.06,0,81.86512512,95
289.8166667,0,28.06987391,21.36552608,,269.16,0,89.41611694,50,,279.15,0,40.30133708,33,,279.86,0,52.63663338,65,,271.46,0,83.21468955,96
288.15,0,29.22018735,26.95087386,,269.16,0,89.41645108,45,,280.15,0,39.27783326,31,,279.26,0,53.45589591,76,,272.56,0,80.7625399,100
287.0388889,0,30.02098378,26.63427483,,269.16,0,89.41677588,45,,280.15,0,39.27795221,24,,278.76,0,54.1510764,83,,272.56,0,80.76286777,100
286.4833333,0,30.43209344,26.47578348,,268.16,0,91.94488583,49,,278.15,0,41.35967151,30,,278.16,0,55.0006442,83,,273.76,0,78.19155848,91
287.5944444,0,29.61770782,22.63149062,,268.16,0,91.9451992,49,,279.15,0,40.30181717,28,,278.16,0,55.00049192,76,,274.26,0,77.15114449,96
