,UV,NOCT,RH_MOD
4063,0,292.80625,41.65094307
4064,0,297.019375,39.20091588
4065,0,295.561875,38.64719948
4066,0,304.1475,33.96301302
4067,0,302.69625,33.03243048
4068,0,300.775,33.67997831
4069,0,303.22625,34.33310567
4070,0,305.61125,32.76038121
4071,0,300.3175,33.83346716
4072,0,312.673125,29.18952046
4073,0,308.99625,30.29442216
4074,0,300.51,35.23190491
4075,0,296.13125,37.55680383
4076,0,292.15,40.98019373
4077,0,291.15,43.38867402
4078,0,291.15,42.21814001
4079,0,291.15,42.21814001
4080,0,292.15,41.04601962
4081,0,291.15,42.2859544
4082,0,291.15,42.2859544
4083,0,291.15,41.14516942
4084,0,291.15,41.14516942
4085,0,291.15,41.21126031
4086,0,292.0775,40.89240633
4087,0,293.07125,40.54886528
4088,0,293.8,40.25136717
4089,0,295.39,39.60983475
4090,0,295.290625,40.81440357
4091,0,295.820625,39.50120132
4092,0,298.775,36.74606506
4093,0,298.874375,36.65031384
4094,0,301.4975,34.20833225
4095,0,300.079375,34.02660253
4096,0,300.23875,35.44488524
4097,0,299.2425,35.59603057
4098,0,296.688125,36.62470796
4099,0,294.13125,39.21292449
4100,0,291.15,40.41217673
4101,0,290.15,41.51020007
4102,0,289.15,43.94982979
4103,0,289.15,43.94982979
4104,0,289.15,43.94982979
4105,0,288.15,46.53284098
4106,0,288.15,45.27748405
4107,0,288.15,45.20487211
4108,0,288.15,45.20487211
4109,0,288.183125,45.1897437
4110,0,289.375625,43.44395866
4111,0,291.535,40.73978478
4112,0,291.668125,41.16418259
4113,0,294.880625,40.29344689
4114,0,298.2325,37.33279926
4115,0,294.45,40.46915988
4116,0,298.75625,39.7563722
4117,0,294.085625,41.67767313
4118,0,292.820625,45.47220893
4119,0,293.356875,43.08060309
4120,0,294.05875,40.8119837
4121,0,291.6675,45.03734314
4122,0,290.508125,43.21187159
4123,0,288.243125,48.57029631
4124,0,287.15,47.55535748
4125,0,287.15,47.63174497
4126,0,287.15,47.55535748
4127,0,286.15,50.43114899
4128,0,286.15,49.070624
4129,0,286.15,49.070624
4130,0,286.15,50.43114899
4131,0,287.15,47.55535748
4132,0,286.15,50.35027207
4133,0,286.21625,48.95914285
4134,0,290.86,45.80557835
4135,0,290.495625,46.04838962
4136,0,291.125,45.75646639
4137,0,292.25125,46.49296995
4138,0,293.649375,43.45147882
4139,0,298.821875,39.32051942
4140,0,302.171875,36.42235457
4141,0,300.81625,36.13797231
4142,0,295.57625,39.75516432
4143,0,297.801875,38.05334617
4144,0,294.98625,39.21444472
4145,0,292.6675,40.14410173
4146,0,291.508125,40.61716264
4147,0,291.508125,41.74330818
4148,0,289.15,43.66857622
4149,0,287.15,47.63174497
4150,0,287.15,47.55535748
4151,0,286.15,50.35027207
4152,0,286.15,50.35027207
4153,0,286.15,50.35027207
4154,0,286.15,50.35027207
4155,0,286.15,50.35027207
4156,0,287.15,46.27241523
4157,0,286.21625,48.95914285
4158,0,292.86,40.86143638
4159,0,299.723125,38.47981216
4160,0,308.18875,31.81827915
4161,0,315.555,27.75743658
4162,0,321.855,24.62403421
4163,0,326.664375,22.99942281
4164,0,330.22125,20.66225379
4165,0,332.5525,18.79390456
4166,0,331.531875,18.11682211
4167,0,327.556875,19.11897807
4168,0,323.48875,19.35626726
4169,0,315.859375,22.15183416
4170,0,306.67125,26.22049203
4171,0,299.46875,30.92967358
4172,0,295.15,34.22310242
4173,0,294.15,36.12761085
4174,0,293.15,38.13810477
4175,0,292.15,40.19591613
4176,0,291.15,42.558303
4177,0,291.15,42.558303
4178,0,290.15,43.84392145
4179,0,290.15,43.84392145
4180,0,290.15,43.84392145
4181,0,290.21625,43.88495918
4182,0,294.893125,41.04449316
4183,0,303.259375,33.10964321
4184,0,310.956875,28.78747021
4185,0,318.985625,24.20131957
4186,0,325.65625,21.45623472
4187,0,330.465625,19.76844923
4188,0,333.42,18.55804535
4189,0,335.35375,17.02532871
4190,0,334.531875,16.60454383
4191,0,330.556875,17.25734262
4192,0,325.6875,18.12770556
4193,0,319.725,19.25346321
4194,0,310.729375,24.3897252
4195,0,303.296875,28.36178844
4196,0,298.15,32.22775187
4197,0,296.15,35.96294147
4198,0,295.15,37.9033879
4199,0,295.15,36.0498127
4200,0,295.15,35.2375153
4201,0,295.15,34.91774454
4202,0,295.15,34.4435211
4203,0,294.15,36.36029578
4204,0,292.15,38.52836181
4205,0,293.183125,35.13123934
4206,0,297.893125,32.84636408
4207,0,305.723125,28.26153471
4208,0,313.420625,25.17906037
4209,0,320.184375,23.12613816
4210,0,326.65625,20.17305133
4211,0,331.664375,18.5489138
4212,0,334.42,17.74072895
4213,0,335.5525,16.93671667
4214,0,332.935625,17.39054523
4215,0,329.358125,18.03070927
4216,0,325.48875,18.10593499
4217,0,318.92375,19.73184362
4218,0,312.729375,21.29560067
4219,0,303.296875,27.76012021
4220,0,299.15,29.3884532
4221,0,298.15,30.83329978
4222,0,297.15,32.49696699
4223,0,297.15,33.04182115
4224,0,296.15,34.82465318
4225,0,296.15,34.82465318
4226,0,295.15,35.87665041
4227,0,295.15,35.87665041
4228,0,294.15,37.81244085
4229,0,295.183125,35.86464381
4230,0,299.893125,33.53206919
4231,0,308.0275,27.99202736
4232,0,314.758125,25.17924037
4233,0,321.786875,22.54475661
4234,0,327.4575,20.87486838
4235,0,333.465625,18.29478704
4236,0,335.42,17.93703759
4237,0,336.5525,17.12412858
4238,0,334.333125,17.51249622
4239,0,330.59625,17.56203075
4240,0,326.48875,18.30628479
4241,0,319.725,20.23302058
4242,0,313.56375,21.53272256
4243,0,305.296875,26.46678491
4244,0,299.15,31.84197207
4245,0,299.15,31.12448842
4246,0,299.15,31.12448842
4247,0,297.15,34.57386005
4248,0,297.15,35.37085882
4249,0,298.15,32.654685
4250,0,296.15,36.3809179
4251,0,296.15,35.56115983
4252,0,296.15,35.56115983
4253,0,295.183125,37.52756756
4254,0,300.92625,32.38163507
4255,0,307.29875,28.06346545
4256,0,314.294375,25.17599448
4257,0,321.555,22.52521972
4258,0,327.06,20.514261
4259,0,332.266875,18.79461891
4260,0,335.0225,17.59891151
4261,0,334.95625,17.37152318
4262,0,331.3725,18.96524368
4263,0,326.310625,19.21840192
4264,0,324.124375,19.61618
4265,0,315.2075,22.29463548
4266,0,303.833125,26.94264723
4267,0,302.164375,27.85730115
4268,0,298.15,30.17920079
4269,0,297.15,31.71378319
4270,0,296.15,32.08152123
4271,0,294.15,33.94865908
4272,0,293.15,34.97419392
4273,0,291.15,38.67352996
4274,0,290.15,40.64004056
4275,0,290.15,40.64004056
4276,0,290.15,39.7881218
4277,0,291.15,37.98456902
4278,0,291.779375,37.80439355
4279,0,298.3775,34.05116793
4280,0,302.795625,30.23644476
4281,0,312.17625,27.08989908
4282,0,315.03125,25.80725176
4283,0,312.420625,25.20587982
4284,0,329.0225,20.30180697
4285,0,330.5525,19.69079651
4286,0,329.134375,19.32018716
4287,0,324.556875,21.20866405
4288,0,318.070625,21.90294315
4289,0,313.725,23.6618257
4290,0,305.895,27.41935949
4291,0,298.296875,31.64839946
4292,0,295.15,32.27899437
4293,0,294.15,33.7119385
4294,0,292.15,37.10823341
4295,0,292.15,37.96365472
4296,0,292.15,37.96365472
4297,0,292.15,38.83879526
4298,0,291.15,41.87803631
4299,0,292.15,39.73410959
4300,0,291.15,41.87803631
4301,0,292.183125,39.72081204
4302,0,294.628125,41.61952511
4303,0,299.37125,37.85021084
4304,0,306.758125,36.15978454
4305,0,314.1575,30.68356757
4306,0,318.575625,26.95556446
4307,0,321.295,25.85037007
4308,0,312.58625,27.57258885
4309,0,318.528125,24.513794
4310,0,327.736875,22.29982861
4311,0,323.99375,22.7410118
4312,0,318.323125,24.11645119
4313,0,310.830625,26.97438337
4314,0,301.51625,31.34729371
